unix,low,high,open,close,volume,date,vol_fiat
1619740800,282.518,330.619,286.67,320.231,56851.0792883,2021-04-30,18205477.9715716
1619654400,273.901,290.07,289.104,287.018,23063.33176848,2021-04-29,6619591.357525592
1619568000,276.001,299.275,293.333,288.875,37895.32086513,2021-04-28,10947010.81491443
1619481600,274.973,293.971,278.524,293.333,41444.28135495,2021-04-27,12156975.38269155
1619395200,244.567,281.6,247.09,278.525,32818.89148035,2021-04-26,9140881.749564484
1619308800,233.501,269.401,246.448,247.32,42444.42363753,2021-04-25,10497354.854033919
1619222400,239.763,263.581,262.953,246.262,33180.3029541,2021-04-24,8171047.766082574
1619136000,231.349,282.264,276.222,262.786,84164.21562933,2021-04-23,22117177.568369117
1619049600,272.967,314.0,295.123,276.312,58785.16348289,2021-04-22,16243046.092284301
1618963200,293.001,328.756,317.761,294.967,48919.95150056,2021-04-21,14429771.33426568
1618876800,273.274,330.499,294.57,317.503,68301.70646773,2021-04-20,21685996.708623674
1618790400,278.0,326.996,318.145,294.021,54374.79317747,2021-04-19,15987331.064832907
1618704000,253.84,361.164,357.19,318.262,105060.20534402,2021-04-18,33436671.073198494
1618617600,352.707,411.912,379.052,357.568,53294.48107065,2021-04-17,19056401.00747018
1618531200,319.102,395.791,328.037,379.052,77497.30672321,2021-04-16,29375509.1080462
1618444800,297.927,330.173,305.23,327.326,32546.02940032,2021-04-15,10653161.619489145
1618358400,284.818,318.429,293.985,305.192,38195.60631412,2021-04-14,11656993.482218912
1618272000,277.0,301.158,280.206,294.149,24921.28459976,2021-04-13,7330570.943734805
1618185600,272.071,298.0,287.761,280.24,22201.70093024,2021-04-12,6221804.668690458
1618099200,278.526,294.638,283.344,287.355,21613.99676813,2021-04-11,6210890.0413059965
1618012800,263.0,286.395,264.53,283.344,21554.24278692,2021-04-10,6107265.36821706
1617926400,261.1,273.999,267.954,264.78,20683.91997601,2021-04-09,5476688.331247927
1617840000,250.649,269.765,253.53,267.915,15983.41780261,2021-04-08,4282197.380586258
1617753600,244.419,293.631,275.892,253.526,48133.92953261,2021-04-07,12203202.618684482
1617667200,256.004,283.896,274.116,275.818,32880.91949381,2021-04-06,9069149.452943685
1617580800,253.557,278.812,270.887,273.738,36502.50895096,2021-04-05,9992123.795217888
1617494400,221.129,278.136,223.0,270.007,61530.14246299,2021-04-04,16613569.17600454
1617408000,221.699,249.837,243.639,223.002,19864.89908737,2021-04-03,4429912.226281685
1617321600,229.03,250.15,233.627,243.641,26553.19368524,2021-04-02,6469446.662665558
1617235200,220.5,236.998,222.924,233.334,24076.62895778,2021-04-01,5617896.141234639
1617148800,205.371,225.886,216.707,222.737,18761.47535597,2021-03-31,4178874.7363626896
1617062400,210.291,219.88,214.725,216.565,17820.20865544,2021-03-30,3859233.487465364
1616976000,203.79,217.906,207.951,214.725,17426.08855391,2021-03-29,3741816.864738325
1616889600,195.95,207.949,201.673,207.949,12656.38645559,2021-03-28,2631882.907053485
1616803200,192.59,205.06,204.028,201.637,15249.5369766,2021-03-27,3074870.8873506943
1616716800,188.328,204.335,189.25,204.277,17154.13200456,2021-03-26,3504194.623495503
1616630400,182.096,195.767,190.901,189.279,23376.42595902,2021-03-25,4424666.529097347
1616544000,187.354,214.377,206.965,190.92,21279.51326232,2021-03-24,4062684.672042134
1616457600,202.965,212.843,206.778,206.337,13965.36284553,2021-03-23,2881571.0734581235
1616371200,204.554,223.327,221.225,206.6,21187.58044122,2021-03-22,4377354.119156052
1616284800,219.509,230.626,227.389,221.225,10934.31829783,2021-03-21,2418944.5654374417
1616198400,224.338,236.792,225.577,227.547,16164.0930616,2021-03-20,3678090.8838878954
1616112000,219.263,231.302,225.751,225.583,12908.3282994,2021-03-19,2911899.42276355
1616025600,220.379,238.947,229.367,225.896,27862.44643325,2021-03-18,6294015.199485442
1615939200,216.84,231.193,223.905,229.367,20652.62382625,2021-03-17,4737030.369155483
1615852800,210.382,224.808,221.329,223.775,23871.67722385,2021-03-16,5341884.570767034
1615766400,218.235,240.247,231.459,221.484,37698.0527336,2021-03-15,8349515.511648663
1615680000,231.002,249.969,243.42,231.185,30457.86343806,2021-03-14,7041401.158927902
1615593600,217.134,245.032,224.8,243.273,35886.537737,2021-03-13,8730225.6948932
1615507200,215.0,239.421,235.31,224.901,29765.50467292,2021-03-12,6694291.766444381
1615420800,225.3,244.029,234.622,235.49,28910.25630279,2021-03-11,6808076.256744017
1615334400,225.847,250.182,244.527,234.449,50899.40662112,2021-03-10,11933314.982914962
1615248000,214.701,245.999,218.338,244.216,55223.10397111,2021-03-09,13486365.559408601
1615161600,206.772,218.997,214.76,218.336,24236.61099687,2021-03-08,5291724.698612609
1615075200,206.518,214.999,208.598,214.908,19552.77415124,2021-03-07,4202047.587294686
1614988800,200.453,210.707,205.938,208.933,15620.63723276,2021-03-06,3263666.598952245
1614902400,196.216,211.569,211.129,205.524,26556.28641297,2021-03-05,5457954.208739246
1614816000,206.132,230.0,222.572,211.283,27950.77461458,2021-03-04,5905523.512892306
1614729600,214.201,235.817,216.116,222.448,33538.49878932,2021-03-03,7460571.978686656
1614643200,209.378,230.547,224.764,216.088,35587.70405094,2021-03-02,7690075.792959523
1614556800,196.315,225.0,197.201,225.0,41936.39671181,2021-03-01,9435689.26015725
1614470400,181.408,212.549,210.9,197.079,49641.97312743,2021-02-28,9783390.421980778
1614384000,205.459,224.0,207.144,210.998,29268.27094101,2021-02-27,6175546.632011227
1614297600,202.0,224.0,217.88,206.931,43916.88847596,2021-02-26,9087765.649218878
1614211200,216.738,248.89,237.353,217.847,47125.08528402,2021-02-25,10266058.453867907
1614124800,218.048,263.9,231.346,237.452,76693.82691296,2021-02-24,18211102.588136178
1614038400,202.0,272.718,271.866,231.406,135731.00472889,2021-02-23,31408968.88029352
1613952000,219.276,303.308,302.0,271.834,119490.65612372,2021-02-22,32481623.0167353
1613865600,290.2,317.24,298.283,301.912,59898.60939369,2021-02-21,18084108.959267735
1613779200,269.0,332.54,324.177,298.125,119477.99010671,2021-02-20,35619375.80056292
1613692800,267.836,336.76,281.515,324.347,216559.55291033,2021-02-19,70240441.3078068
1613606400,258.34,304.048,266.34,281.173,139890.2375733,2021-02-18,39333357.76919748
1613520000,235.0,271.177,249.71,265.919,82269.49113829,2021-02-17,21877020.81400294
1613433600,243.0,272.765,260.251,249.412,112447.31595804,2021-02-16,28045709.96772667
1613347200,194.001,292.57,230.729,260.654,307088.97409988,2021-02-15,80043969.45503013
1613260800,222.372,279.999,267.761,230.864,216578.67575371,2021-02-14,50000219.39920451
1613174400,170.103,319.399,170.327,267.753,569776.8102251,2021-02-13,152559450.2682012
1613088000,155.955,173.814,164.751,170.193,107686.1125352,2021-02-12,18327422.550703295
1613001600,138.122,168.27,139.931,165.179,129894.52275661,2021-02-11,21455847.374414083
1612915200,128.851,149.0,137.596,139.695,99816.59302752,2021-02-10,13943878.962979404
1612828800,124.195,138.25,126.6,137.572,76636.42976873,2021-02-09,10543026.916143723
1612742400,115.0,126.746,118.637,126.392,51621.24588122,2021-02-08,6524512.509419158
1612656000,112.5,122.27,119.254,118.637,39647.95626845,2021-02-07,4703714.587820102
1612569600,115.198,123.351,120.494,119.13,59313.75049571,2021-02-06,7066047.096553932
1612483200,110.527,122.674,111.1,120.351,93587.78018865,2021-02-05,11263382.933484215
1612396800,110.282,118.717,117.007,111.207,62422.55939595,2021-02-04,6941825.562745411
1612310400,110.086,118.76,110.226,116.981,79253.18099301,2021-02-03,9271116.365743302
1612224000,103.197,111.46,103.638,110.065,49953.0244361,2021-02-02,5498079.634559346
1612137600,100.236,105.704,102.459,103.637,33145.14005392,2021-02-01,3435062.8797681066
1612051200,100.231,106.463,105.367,102.473,25834.83603303,2021-01-31,2647373.152812683
1611964800,100.497,106.247,104.611,105.351,27845.44934868,2021-01-30,2933545.9343327866
1611878400,101.149,110.409,103.076,104.596,58527.11723098,2021-01-29,6121702.353891584
1611792000,95.05,105.872,96.733,103.073,46759.7651606,2021-01-28,4819669.274398523
1611705600,94.225,105.0,105.0,96.571,38837.35532004,2021-01-27,3750562.2406115825
1611619200,100.356,106.226,104.596,105.0,32781.44621444,2021-01-26,3442051.8525162004
1611532800,104.69,113.326,106.343,104.69,56007.64074178,2021-01-25,5863439.909256948
1611446400,103.413,111.0,105.244,106.314,40756.0120492,2021-01-24,4332934.664998649
1611360000,102.078,109.908,104.933,105.395,45180.26495965,2021-01-23,4761774.025422311
1611273600,93.0,108.7,99.485,104.78,118473.1379836,2021-01-22,12413615.397921609
1611187200,99.011,121.997,121.434,99.621,65655.0689306,2021-01-21,6540623.621935302
1611100800,111.708,127.192,124.596,121.5,48895.90231614,2021-01-20,5940852.1314110095
1611014400,123.268,134.613,129.595,124.635,36330.39853558,2021-01-19,4528039.221482014
1610928000,121.001,132.4,124.356,129.288,33575.90920525,2021-01-18,4340962.149328362
1610841600,120.108,127.071,124.7,124.355,25908.50134593,2021-01-17,3221851.684873125
1610755200,121.5,132.727,124.511,124.746,33752.96879889,2021-01-16,4210547.845786331
1610668800,117.0,135.99,132.75,124.34,43805.71868833,2021-01-15,5446803.061706953
1610582400,129.208,137.2,133.194,132.738,55041.55038674,2021-01-14,7306105.315235093
1610496000,119.901,137.382,128.281,133.175,60809.01411898,2021-01-13,8098240.455295162
1610409600,116.06,135.8,125.201,128.45,89922.66413253,2021-01-12,11550566.207823478
1610323200,103.803,148.558,146.8,125.413,180689.2075017,2021-01-11,22660775.5804107
1610236800,110.377,194.124,110.518,146.8,356776.19325425,2021-01-10,52374745.169723906
1610150400,94.076,111.651,96.359,110.272,62937.84915796,2021-01-09,6940282.502346566
1610064000,91.18,100.857,99.212,96.365,64349.25101808,2021-01-08,6201015.574357279
1609977600,92.049,109.0,94.5,99.096,125161.02067034,2021-01-07,12402956.504348014
1609891200,88.122,95.858,89.438,94.484,88805.9613417,2021-01-06,8390742.451409182
1609804800,85.702,90.45,89.0,89.411,45203.40463094,2021-01-05,4041681.6114569763
1609718400,83.821,97.516,89.892,89.0,86944.935031,2021-01-04,7738099.217759
1609632000,85.219,92.309,87.067,89.832,74009.89203498,2021-01-03,6648456.621286323
1609545600,85.0,93.99,88.29,87.115,113528.14034715,2021-01-02,9890003.946341971
1609459200,86.023,102.999,99.905,88.401,105354.84169236,2021-01-01,9313473.360446315
1609372800,96.883,102.412,101.88,99.759,21718.81788937,2020-12-31,2166647.5538256615
1609286400,99.0,105.742,103.927,101.755,22058.54273682,2020-12-30,2244567.016185119
1609200000,99.054,108.616,106.95,103.88,28353.83328679,2020-12-29,2945396.201831745
1609113600,104.106,110.844,107.278,106.96,23186.27141177,2020-12-28,2480003.590202919
1609027200,100.885,114.173,107.723,107.278,36728.95450908,2020-12-27,3940208.7818250847
1608940800,102.123,112.53,103.144,107.689,26308.46216062,2020-12-26,2833131.9816150074
1608854400,95.801,105.194,98.578,103.016,21398.95780315,2020-12-25,2204435.0370493005
1608768000,87.18,99.761,91.065,98.592,20660.80807841,2020-12-24,2036990.3900665985
1608681600,86.787,106.327,106.003,91.297,38194.32229774,2020-12-23,3487027.042816769
1608595200,96.167,106.619,103.91,105.811,18482.82764212,2020-12-22,1955686.4756403593
1608508800,101.979,120.435,109.105,103.983,33456.12968755,2020-12-21,3478868.7333005117
1608422400,104.4,114.586,108.31,109.333,22694.57035639,2020-12-20,2481265.4607751877
1608336000,105.708,112.824,108.2,108.318,15853.83808766,2020-12-19,1717256.0339791558
1608249600,103.905,113.944,108.424,108.201,15664.25259318,2020-12-18,1694887.794834669
1608163200,101.28,115.88,105.592,108.251,28266.65843596,2020-12-17,3059894.0423511057
1608076800,94.648,105.62,97.019,105.6,14401.79884984,2020-12-16,1520829.958543104
1607990400,94.18,97.843,96.86,97.019,7583.96959803,2020-12-15,735789.1464312726
1607904000,94.275,97.699,97.162,96.82,6575.13914801,2020-12-14,636604.9723103282
1607817600,93.752,99.816,94.971,97.55,9829.77732779,2020-12-13,958894.7783259144
1607731200,92.91,97.426,93.343,94.823,8902.45354352,2020-12-12,844157.3523571969
1607644800,87.75,95.15,92.951,93.098,11959.59246798,2020-12-11,1113414.1395840019
1607558400,90.808,96.142,95.821,92.779,6104.61166533,2020-12-10,566379.765697652
1607472000,88.634,96.238,94.883,95.791,13649.97713473,2020-12-09,1307544.9597129214
1607385600,93.423,101.815,101.564,94.913,11447.754711,2020-12-08,1086540.742885143
1607299200,100.378,104.475,102.077,101.498,7746.98780032,2020-12-07,786303.7677568794
1607212800,99.213,104.709,103.212,102.074,7915.96946858,2020-12-06,808014.6675358348
1607126400,96.637,103.65,98.6,103.025,11583.51048454,2020-12-05,1193391.1676697335
1607040000,97.322,110.973,107.565,98.6,19512.6909111,2020-12-04,1923951.3238344598
1606953600,103.92,108.58,105.533,107.391,12231.38390352,2020-12-03,1313540.5487829163
1606867200,100.658,107.85,103.783,105.25,18079.12664299,2020-12-02,1902828.0791746974
1606780800,101.457,115.968,112.52,103.69,28098.12179657,2020-12-01,2913494.249086343
1606694400,106.892,118.226,108.366,112.714,34190.51003233,2020-11-30,3853749.1477840436
1606608000,104.132,115.178,109.209,108.184,60027.0508854,2020-11-29,6493966.472986113
1606521600,90.98,114.915,92.236,109.2,49916.80066196,2020-11-28,5450914.632286032
1606435200,87.0,95.901,92.146,92.236,20450.98141827,2020-11-27,1886316.7220955517
1606348800,85.008,104.207,102.19,92.067,50629.26119354,2020-11-26,4661284.1903056465
1606262400,98.055,116.384,114.456,102.2,42262.2074725,2020-11-25,4319197.6036895
1606176000,92.751,123.875,94.365,114.456,110413.24117468,2020-11-24,12637457.931889175
1606089600,89.392,95.533,90.821,94.353,24885.81759376,2020-11-23,2348051.547424037
1606003200,85.661,95.625,94.92,90.526,23735.18804971,2020-11-22,2148651.633388047
1605916800,83.236,96.69,83.325,94.998,30307.72985581,2020-11-21,2879173.7208422385
1605830400,82.023,85.127,82.369,83.325,15768.8052378,2020-11-20,1313935.696439685
1605744000,77.88,84.913,80.306,82.303,18584.19792362,2020-11-19,1529535.2417076966
1605657600,76.607,83.819,83.245,80.075,16202.51225899,2020-11-18,1297416.1691386243
1605571200,80.272,84.0,80.748,83.264,21663.03524706,2020-11-17,1803750.9668112039
1605484800,74.693,82.933,75.107,80.831,27647.11701174,2020-11-16,2234744.115175956
1605398400,73.623,77.807,77.452,75.131,12836.74164553,2020-11-15,964437.2365703145
